CountryName,CountryCode,SeriesName,SeriesCode,Domain,Year,Value
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2017,4727.645044
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2018,5473.069205
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2019,6424.167799
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2020,7157.514418
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2021,7998.185891
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2022,8416.741621
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2023,8082.519826
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2024,7475.461063
Malaysia,MYS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2025,
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2015,10.89999962
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2016,16.0
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2017,23.62108195
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2018,29.37899971
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2019,36.54050064
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2020,45.4477005
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2021,
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2022,
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2023,
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2024,
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2025,
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2015,80.23972297
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2016,98.2342602
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2017,92.39179552
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2018,116.9721363
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2019,155.6694169
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2020,148.1582081
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2021,127.2406451
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2022,107.5350895
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2023,121.0276268
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2024,114.3290421
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2025,
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2015,0.064438458
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2016,0.174162128
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2017,0.214986286
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2018,0.246880529
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2019,0.922960523
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2020,1.299245922
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2021,1.672761709
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2022,2.096946382
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2023,2.798298024
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2024,2.869657594
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2025,
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2015,1.076551503
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2016,21.10856022
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2017,10.19367245
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2018,9.450521612
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2019,12.59481421
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2020,14.42946408
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2021,12.66223441
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2022,14.8260349
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2023,20.17224064
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2024,23.59629088
Myanmar,MMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2025,
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2015,36.90000153
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2016,39.20000076
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2017,41.59999847
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2018,44.09999847
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2019,43.02661187
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2020,53.76490021
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2021,66.90779877
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2022,75.21114422
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2023,77.86699677
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2024,67.26300914
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2025,
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2015,111.8931974
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2016,112.5179988
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2017,110.9621371
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2018,122.9604569
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2019,151.0066429
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2020,133.4562091
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2021,144.42429
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2022,147.4289264
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2023,117.2755217
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2024,115.2987496
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2025,
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2015,2.753696334
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2016,2.797050536
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2017,3.144007262
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2018,3.46090446
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2019,5.697307035
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2020,7.08108895
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2021,8.508977157
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2022,7.639465251
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2023,6.539308551
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2024,7.138933012
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2025,
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2015,20.31088434
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2016,39.36826434
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2017,85.45159299
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2018,90.46703545
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2019,108.6145429
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2020,111.0265851
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2021,133.6505131
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2022,100.1892364
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2023,305.4977257
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2024,131.5566056
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2025,
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2015,79.012957
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2016,84.45226789
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2017,84.45226789
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2018,88.16563603
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2019,88.94925269
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2020,92.00434653
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2021,96.92468156
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2022,95.95386476
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2023,94.28518987
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2024,94.37757178
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2025,
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2015,149.006215
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2016,151.6817171
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2017,149.5678683
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2018,152.073817
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2019,159.3473783
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2020,150.2593347
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2021,157.9776752
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2022,173.0052913
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2023,173.199933
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2024,170.782563
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Công nghệ & Hạ tầng số,2025,
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2015,26.89789226
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2016,28.53926098
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2017,26.33260993
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2018,26.50873594
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2019,26.52761774
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2020,26.86227236
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2021,27.52109969
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2022,27.55100325
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2023,27.4343636
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2024,27.81365503
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Công nghệ & Hạ tầng số,2025,
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2015,3585.18389
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2016,19060.74653
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2017,58690.33345
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2018,84713.85836
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2019,122481.3796
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2020,128377.7307
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2021,176692.0947
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2022,212649.3386
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2023,228648.4428
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2024,209665.4552
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,Công nghệ & Hạ tầng số,2025,
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2015,39.31612674
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2016,47.50496562
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2017,52.89192934
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2018,56.81748093
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2019,66.65241946
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2020,77.84374066
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2021,85.26956666
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2022,87.97724503
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,Công nghệ & Hạ tầng số,2023,89.53525238
